restaurant_id,date,hour,role,station,staff_required,staff_scheduled,shortage,overtime_hours
R004,2025-03-08,13,Kitchen,Dining,6,5,1,0.0
R004,2025-03-08,13,Cashier,Pass,3,4,0,1.3962035099390828
R004,2025-03-08,13,Delivery,Prep,3,2,1,0.0
R004,2025-03-08,14,FOH,Grill,6,5,1,0.0
R004,2025-03-08,14,Kitchen,Pass,7,6,1,0.0
R004,2025-03-08,14,Cashier,Dining,4,4,0,0.0
R004,2025-03-08,14,Delivery,Pass,3,2,1,0.0
R004,2025-03-08,15,FOH,Dining,4,3,1,0.0
R004,2025-03-08,15,Kitchen,Grill,5,5,0,0.0
R004,2025-03-08,15,Cashier,Pass,3,2,1,0.0
R004,2025-03-08,15,Delivery,Prep,2,3,0,1.3392087349859065
R004,2025-03-08,16,FOH,Pass,3,3,0,0.0
R004,2025-03-08,16,Kitchen,Pass,3,3,0,0.0
R004,2025-03-08,16,Cashier,Dining,2,1,1,0.0
R004,2025-03-08,16,Delivery,Prep,1,1,0,0.0
R004,2025-03-08,17,FOH,Prep,2,1,1,0.0
R004,2025-03-08,17,Kitchen,Grill,2,3,0,0.23353334000145654
R004,2025-03-08,17,Cashier,Dining,1,1,0,0.0
R004,2025-03-08,17,Delivery,Grill,1,1,0,0.0
R004,2025-03-08,18,FOH,Grill,3,2,1,0.0
R004,2025-03-08,18,Kitchen,Dining,3,2,1,0.0
R004,2025-03-08,18,Cashier,Dining,2,3,0,0.4297106540438218
R004,2025-03-08,18,Delivery,Grill,1,1,0,0.0
R004,2025-03-08,19,FOH,Prep,5,6,0,0.9284775389395703
R004,2025-03-08,19,Kitchen,Dining,6,6,0,0.0
R004,2025-03-08,19,Cashier,Dining,3,2,1,0.0
R004,2025-03-08,19,Delivery,Pass,2,1,1,0.0
R004,2025-03-08,20,FOH,Prep,5,5,0,0.0
R004,2025-03-08,20,Kitchen,Dining,5,6,0,0.6178917455932709
R004,2025-03-08,20,Cashier,Pass,3,3,0,0.0
R004,2025-03-08,20,Delivery,Pass,2,3,0,0.46405588021374194
R004,2025-03-08,21,FOH,Dining,4,5,0,0.4133826428481778
R004,2025-03-08,21,Kitchen,Grill,5,4,1,0.0
R004,2025-03-08,21,Cashier,Pass,3,4,0,1.0106109272415442
R004,2025-03-08,21,Delivery,Dining,2,2,0,0.0
R004,2025-03-08,22,FOH,Grill,2,2,0,0.0
R004,2025-03-08,22,Kitchen,Pass,2,1,1,0.0
R004,2025-03-08,22,Cashier,Dining,1,1,0,0.0
R004,2025-03-08,22,Delivery,Grill,1,1,0,0.0
R004,2025-03-09,8,FOH,Grill,1,1,0,0.0
R004,2025-03-09,8,Kitchen,Dining,1,1,0,0.0
R004,2025-03-09,8,Cashier,Prep,1,1,0,0.0
R004,2025-03-09,8,Delivery,Prep,1,1,0,0.0
R004,2025-03-09,9,FOH,Grill,1,1,0,0.0
R004,2025-03-09,9,Kitchen,Grill,1,1,0,0.0
R004,2025-03-09,9,Cashier,Pass,1,1,0,0.0
R004,2025-03-09,9,Delivery,Grill,1,1,0,0.0
R004,2025-03-09,10,FOH,Dining,3,2,1,0.0
R004,2025-03-09,10,Kitchen,Pass,3,3,0,0.0
R004,2025-03-09,10,Cashier,Grill,2,2,0,0.0
R004,2025-03-09,10,Delivery,Grill,1,1,0,0.0
R004,2025-03-09,11,FOH,Prep,4,5,0,0.34891057258227604
R004,2025-03-09,11,Kitchen,Dining,5,5,0,0.0
R004,2025-03-09,11,Cashier,Grill,3,4,0,0.48203987555979383
R004,2025-03-09,11,Delivery,Pass,2,1,1,0.0
R004,2025-03-09,12,FOH,Dining,6,7,0,1.2898544753184944
R004,2025-03-09,12,Kitchen,Grill,7,6,1,0.0
R004,2025-03-09,12,Cashier,Pass,4,4,0,0.0
R004,2025-03-09,12,Delivery,Dining,3,2,1,0.0
R004,2025-03-09,13,FOH,Dining,7,6,1,0.0
R004,2025-03-09,13,Kitchen,Pass,8,7,1,0.0
R004,2025-03-09,13,Cashier,Pass,4,4,0,0.0
R004,2025-03-09,13,Delivery,Grill,3,4,0,0.23949121077465474
R004,2025-03-09,14,FOH,Pass,4,4,0,0.0
R004,2025-03-09,14,Kitchen,Prep,5,6,0,0.1759624387294051
R004,2025-03-09,14,Cashier,Pass,3,4,0,0.6168517309344559
R004,2025-03-09,14,Delivery,Grill,2,3,0,0.8503505572513533
R004,2025-03-09,15,FOH,Pass,3,2,1,0.0
R004,2025-03-09,15,Kitchen,Dining,4,5,0,0.48763083428503085
R004,2025-03-09,15,Cashier,Prep,2,3,0,0.5346263123032238
R004,2025-03-09,15,Delivery,Prep,2,3,0,0.9532825672105689
R004,2025-03-09,16,FOH,Grill,3,3,0,0.0
R004,2025-03-09,16,Kitchen,Pass,3,3,0,0.0
R004,2025-03-09,16,Cashier,Grill,2,1,1,0.0
R004,2025-03-09,16,Delivery,Pass,1,2,0,0.4524104473132275
R004,2025-03-09,17,FOH,Pass,2,3,0,0.1668772338947328
R004,2025-03-09,17,Kitchen,Dining,2,3,0,0.6045442474455831
R004,2025-03-09,17,Cashier,Grill,1,2,0,0.12431196548856494
R004,2025-03-09,17,Delivery,Pass,1,2,0,1.2922782105107298
R004,2025-03-09,18,FOH,Dining,2,1,1,0.0
R004,2025-03-09,18,Kitchen,Prep,3,2,1,0.0
R004,2025-03-09,18,Cashier,Prep,1,2,0,1.4148344439056562
R004,2025-03-09,18,Delivery,Pass,1,1,0,0.0
R004,2025-03-09,19,FOH,Pass,4,4,0,0.0
R004,2025-03-09,19,Kitchen,Dining,5,4,1,0.0
R004,2025-03-09,19,Cashier,Grill,3,4,0,0.6466856780967845
R004,2025-03-09,19,Delivery,Prep,2,2,0,0.0
R004,2025-03-09,20,FOH,Dining,4,3,1,0.0
R004,2025-03-09,20,Kitchen,Dining,5,6,0,0.010988027862044447
R004,2025-03-09,20,Cashier,Prep,2,1,1,0.0
R004,2025-03-09,20,Delivery,Prep,2,3,0,0.9777379811215154
R004,2025-03-09,21,FOH,Dining,3,3,0,0.0
R004,2025-03-09,21,Kitchen,Grill,4,4,0,0.0
R004,2025-03-09,21,Cashier,Pass,2,3,0,0.7853582816428144
R004,2025-03-09,21,Delivery,Pass,2,1,1,0.0
R004,2025-03-09,22,FOH,Prep,2,1,1,0.0
R004,2025-03-09,22,Kitchen,Prep,3,2,1,0.0
R004,2025-03-09,22,Cashier,Prep,1,1,0,0.0
R004,2025-03-09,22,Delivery,Prep,1,1,0,0.0
R004,2025-03-10,8,FOH,Prep,1,1,0,0.0
R004,2025-03-10,8,Kitchen,Pass,1,1,0,0.0
R004,2025-03-10,8,Cashier,Grill,1,1,0,0.0
R004,2025-03-10,8,Delivery,Grill,1,1,0,0.0
R004,2025-03-10,9,FOH,Dining,1,1,0,0.0
R004,2025-03-10,9,Kitchen,Prep,1,1,0,0.0
R004,2025-03-10,9,Cashier,Prep,1,1,0,0.0
R004,2025-03-10,9,Delivery,Grill,1,1,0,0.0
R004,2025-03-10,10,FOH,Prep,2,2,0,0.0
R004,2025-03-10,10,Kitchen,Prep,2,3,0,0.39349564119181357
R004,2025-03-10,10,Cashier,Pass,1,1,0,0.0
R004,2025-03-10,10,Delivery,Pass,1,1,0,0.0
R004,2025-03-10,11,FOH,Pass,2,2,0,0.0
R004,2025-03-10,11,Kitchen,Prep,2,2,0,0.0
R004,2025-03-10,11,Cashier,Grill,1,2,0,0.6456531637836319
R004,2025-03-10,11,Delivery,Prep,1,1,0,0.0
R004,2025-03-10,12,FOH,Pass,3,3,0,0.0
R004,2025-03-10,12,Kitchen,Pass,4,3,1,0.0
R004,2025-03-10,12,Cashier,Prep,2,2,0,0.0
R004,2025-03-10,12,Delivery,Prep,2,1,1,0.0
R004,2025-03-10,13,FOH,Prep,3,3,0,0.0
R004,2025-03-10,13,Kitchen,Grill,4,4,0,0.0
R004,2025-03-10,13,Cashier,Prep,2,1,1,0.0
R004,2025-03-10,13,Delivery,Dining,2,1,1,0.0
R004,2025-03-10,14,FOH,Prep,3,2,1,0.0
R004,2025-03-10,14,Kitchen,Prep,3,4,0,0.6188705564185352
R004,2025-03-10,14,Cashier,Prep,2,1,1,0.0
R004,2025-03-10,14,Delivery,Dining,1,1,0,0.0
R004,2025-03-10,15,FOH,Dining,2,1,1,0.0
R004,2025-03-10,15,Kitchen,Grill,3,3,0,0.0
R004,2025-03-10,15,Cashier,Dining,1,1,0,0.0
R004,2025-03-10,15,Delivery,Dining,1,1,0,0.0
R004,2025-03-10,16,FOH,Pass,1,2,0,1.168177585516944
R004,2025-03-10,16,Kitchen,Prep,2,2,0,0.0
R004,2025-03-10,16,Cashier,Prep,1,1,0,0.0
R004,2025-03-10,16,Delivery,Prep,1,1,0,0.0
R004,2025-03-10,17,FOH,Grill,1,2,0,0.7064698354489756
R004,2025-03-10,17,Kitchen,Grill,1,2,0,0.8006211717498479
R004,2025-03-10,17,Cashier,Prep,1,1,0,0.0
R004,2025-03-10,17,Delivery,Prep,1,1,0,0.0
R004,2025-03-10,18,FOH,Grill,2,1,1,0.0
R004,2025-03-10,18,Kitchen,Pass,2,1,1,0.0
R004,2025-03-10,18,Cashier,Dining,1,1,0,0.0
R004,2025-03-10,18,Delivery,Prep,1,2,0,1.2089235127380973
R004,2025-03-10,19,FOH,Dining,2,3,0,0.4039389922118993
R004,2025-03-10,19,Kitchen,Pass,3,2,1,0.0
R004,2025-03-10,19,Cashier,Grill,1,1,0,0.0
R004,2025-03-10,19,Delivery,Grill,1,1,0,0.0
R004,2025-03-10,20,FOH,Dining,2,2,0,0.0
R004,2025-03-10,20,Kitchen,Grill,2,1,1,0.0
R004,2025-03-10,20,Cashier,Grill,1,1,0,0.0
R004,2025-03-10,20,Delivery,Grill,1,2,0,0.14356190339114444
R004,2025-03-10,21,FOH,Prep,2,1,1,0.0
R004,2025-03-10,21,Kitchen,Pass,3,3,0,0.0
R004,2025-03-10,21,Cashier,Dining,1,2,0,1.3984361287644105
R004,2025-03-10,21,Delivery,Pass,1,1,0,0.0
R004,2025-03-10,22,FOH,Grill,1,1,0,0.0
R004,2025-03-10,22,Kitchen,Pass,1,1,0,0.0
R004,2025-03-10,22,Cashier,Dining,1,1,0,0.0
R004,2025-03-10,22,Delivery,Prep,1,1,0,0.0
R004,2025-03-11,8,FOH,Dining,1,2,0,1.112174851597159
R004,2025-03-11,8,Kitchen,Pass,1,1,0,0.0
R004,2025-03-11,8,Cashier,Grill,1,1,0,0.0
R004,2025-03-11,8,Delivery,Prep,1,1,0,0.0
R004,2025-03-11,9,FOH,Prep,1,1,0,0.0
R004,2025-03-11,9,Kitchen,Prep,1,1,0,0.0
R004,2025-03-11,9,Cashier,Prep,1,1,0,0.0
R004,2025-03-11,9,Delivery,Pass,1,1,0,0.0
R004,2025-03-11,10,FOH,Prep,2,2,0,0.0
R004,2025-03-11,10,Kitchen,Prep,2,1,1,0.0
R004,2025-03-11,10,Cashier,Pass,1,1,0,0.0
R004,2025-03-11,10,Delivery,Pass,1,1,0,0.0
R004,2025-03-11,11,FOH,Pass,3,4,0,1.1417128264866117
R004,2025-03-11,11,Kitchen,Pass,3,2,1,0.0
R004,2025-03-11,11,Cashier,Prep,2,1,1,0.0
R004,2025-03-11,11,Delivery,Prep,1,1,0,0.0
R004,2025-03-11,12,FOH,Dining,4,3,1,0.0
R004,2025-03-11,12,Kitchen,Pass,5,4,1,0.0
R004,2025-03-11,12,Cashier,Dining,3,3,0,0.0
R004,2025-03-11,12,Delivery,Pass,2,1,1,0.0
R004,2025-03-11,13,FOH,Pass,4,3,1,0.0
R004,2025-03-11,13,Kitchen,Grill,4,5,0,1.25539153077148
R004,2025-03-11,13,Cashier,Pass,2,1,1,0.0
R004,2025-03-11,13,Delivery,Dining,2,2,0,0.0
R004,2025-03-11,14,FOH,Pass,3,2,1,0.0
R004,2025-03-11,14,Kitchen,Dining,4,3,1,0.0
R004,2025-03-11,14,Cashier,Prep,2,2,0,0.0
R004,2025-03-11,14,Delivery,Grill,2,1,1,0.0
R004,2025-03-11,15,FOH,Dining,3,2,1,0.0
R004,2025-03-11,15,Kitchen,Prep,3,4,0,0.5133557941814253
R004,2025-03-11,15,Cashier,Pass,2,1,1,0.0
R004,2025-03-11,15,Delivery,Dining,1,1,0,0.0
R004,2025-03-11,16,FOH,Grill,2,1,1,0.0
R004,2025-03-11,16,Kitchen,Grill,3,4,0,0.055854541696140014
R004,2025-03-11,16,Cashier,Prep,1,2,0,1.30214514139455
R004,2025-03-11,16,Delivery,Grill,1,1,0,0.0
R004,2025-03-11,17,FOH,Prep,2,1,1,0.0
R004,2025-03-11,17,Kitchen,Grill,2,1,1,0.0
R004,2025-03-11,17,Cashier,Dining,1,1,0,0.0
R004,2025-03-11,17,Delivery,Dining,1,2,0,1.1996840612090471
R004,2025-03-11,18,FOH,Pass,2,1,1,0.0
R004,2025-03-11,18,Kitchen,Grill,2,2,0,0.0
R004,2025-03-11,18,Cashier,Dining,1,1,0,0.0
R004,2025-03-11,18,Delivery,Prep,1,1,0,0.0
R004,2025-03-11,19,FOH,Pass,3,2,1,0.0
R004,2025-03-11,19,Kitchen,Grill,4,4,0,0.0
R004,2025-03-11,19,Cashier,Dining,2,3,0,0.002762242293756101
R004,2025-03-11,19,Delivery,Pass,2,3,0,0.9048682171439356
R004,2025-03-11,20,FOH,Pass,4,4,0,0.0
R004,2025-03-11,20,Kitchen,Grill,5,6,0,0.4975305584563159
R004,2025-03-11,20,Cashier,Prep,3,4,0,1.418753347362666
R004,2025-03-11,20,Delivery,Pass,2,1,1,0.0
R004,2025-03-11,21,FOH,Pass,2,1,1,0.0
R004,2025-03-11,21,Kitchen,Pass,3,3,0,0.0
R004,2025-03-11,21,Cashier,Prep,1,1,0,0.0
R004,2025-03-11,21,Delivery,Grill,1,2,0,1.0320783012706545
R004,2025-03-11,22,FOH,Dining,1,1,0,0.0
R004,2025-03-11,22,Kitchen,Pass,2,1,1,0.0
R004,2025-03-11,22,Cashier,Prep,1,2,0,1.4954501055585756
R004,2025-03-11,22,Delivery,Dining,1,2,0,0.7411992561355712
R004,2025-03-12,8,FOH,Grill,1,1,0,0.0
R004,2025-03-12,8,Kitchen,Pass,1,1,0,0.0
R004,2025-03-12,8,Cashier,Grill,1,2,0,1.4043162908933544
R004,2025-03-12,8,Delivery,Pass,1,1,0,0.0
R004,2025-03-12,9,FOH,Dining,1,1,0,0.0
R004,2025-03-12,9,Kitchen,Grill,2,3,0,1.083501657546108
R004,2025-03-12,9,Cashier,Pass,1,1,0,0.0
R004,2025-03-12,9,Delivery,Grill,1,2,0,0.16677438864258975
R004,2025-03-12,10,FOH,Grill,2,3,0,0.5491625398725452
R004,2025-03-12,10,Kitchen,Pass,2,1,1,0.0
R004,2025-03-12,10,Cashier,Prep,1,1,0,0.0
R004,2025-03-12,10,Delivery,Dining,1,1,0,0.0
R004,2025-03-12,11,FOH,Prep,3,3,0,0.0
R004,2025-03-12,11,Kitchen,Pass,3,4,0,1.0725594809708936
R004,2025-03-12,11,Cashier,Grill,2,3,0,1.410677089445261
R004,2025-03-12,11,Delivery,Dining,1,1,0,0.0
R004,2025-03-12,12,FOH,Grill,5,6,0,0.49946348297440724
R004,2025-03-12,12,Kitchen,Pass,6,6,0,0.0
R004,2025-03-12,12,Cashier,Dining,3,3,0,0.0
R004,2025-03-12,12,Delivery,Grill,3,2,1,0.0
R004,2025-03-12,13,FOH,Grill,6,7,0,0.6065594907251419
R004,2025-03-12,13,Kitchen,Dining,7,7,0,0.0
R004,2025-03-12,13,Cashier,Grill,4,4,0,0.0
R004,2025-03-12,13,Delivery,Prep,3,2,1,0.0
R004,2025-03-12,14,FOH,Prep,4,4,0,0.0
R004,2025-03-12,14,Kitchen,Pass,5,4,1,0.0
R004,2025-03-12,14,Cashier,Pass,3,2,1,0.0
R004,2025-03-12,14,Delivery,Grill,2,1,1,0.0
R004,2025-03-12,15,FOH,Prep,4,3,1,0.0
R004,2025-03-12,15,Kitchen,Prep,5,5,0,0.0
R004,2025-03-12,15,Cashier,Prep,3,2,1,0.0
R004,2025-03-12,15,Delivery,Prep,2,2,0,0.0
R004,2025-03-12,16,FOH,Grill,3,2,1,0.0
R004,2025-03-12,16,Kitchen,Pass,3,4,0,1.2140241821267639
R004,2025-03-12,16,Cashier,Dining,2,2,0,0.0
R004,2025-03-12,16,Delivery,Prep,1,1,0,0.0
R004,2025-03-12,17,FOH,Dining,2,2,0,0.0
R004,2025-03-12,17,Kitchen,Prep,2,1,1,0.0
R004,2025-03-12,17,Cashier,Dining,1,1,0,0.0
R004,2025-03-12,17,Delivery,Dining,1,1,0,0.0
R004,2025-03-12,18,FOH,Grill,2,1,1,0.0
R004,2025-03-12,18,Kitchen,Grill,2,2,0,0.0
R004,2025-03-12,18,Cashier,Grill,1,1,0,0.0
R004,2025-03-12,18,Delivery,Prep,1,1,0,0.0
R004,2025-03-12,19,FOH,Grill,4,5,0,0.1346542135962942
R004,2025-03-12,19,Kitchen,Dining,5,5,0,0.0
R004,2025-03-12,19,Cashier,Dining,3,3,0,0.0
R004,2025-03-12,19,Delivery,Dining,2,3,0,1.2659712497433637
R004,2025-03-12,20,FOH,Prep,4,4,0,0.0
R004,2025-03-12,20,Kitchen,Pass,5,5,0,0.0
R004,2025-03-12,20,Cashier,Pass,3,2,1,0.0
R004,2025-03-12,20,Delivery,Prep,2,3,0,0.9143507370698924
R004,2025-03-12,21,FOH,Prep,3,3,0,0.0
R004,2025-03-12,21,Kitchen,Prep,3,3,0,0.0
R004,2025-03-12,21,Cashier,Grill,2,3,0,0.22029501144954017
R004,2025-03-12,21,Delivery,Pass,1,2,0,0.3513814894609194
R004,2025-03-12,22,FOH,Grill,2,1,1,0.0
R004,2025-03-12,22,Kitchen,Prep,2,2,0,0.0
R004,2025-03-12,22,Cashier,Prep,1,2,0,0.9379442486810994
R004,2025-03-12,22,Delivery,Grill,1,2,0,0.005958386418808415
R004,2025-03-13,8,FOH,Prep,1,2,0,0.7117732342512544
R004,2025-03-13,8,Kitchen,Prep,1,1,0,0.0
R004,2025-03-13,8,Cashier,Prep,1,2,0,0.668457863282232
R004,2025-03-13,8,Delivery,Pass,1,1,0,0.0
R004,2025-03-13,9,FOH,Pass,1,1,0,0.0
R004,2025-03-13,9,Kitchen,Dining,1,1,0,0.0
R004,2025-03-13,9,Cashier,Grill,1,2,0,1.2174948903587812
R004,2025-03-13,9,Delivery,Grill,1,1,0,0.0
R004,2025-03-13,10,FOH,Dining,1,2,0,0.33173985677355333
R004,2025-03-13,10,Kitchen,Pass,2,1,1,0.0
R004,2025-03-13,10,Cashier,Dining,1,2,0,0.3941370366061675
R004,2025-03-13,10,Delivery,Pass,1,1,0,0.0
R004,2025-03-13,11,FOH,Dining,2,2,0,0.0
R004,2025-03-13,11,Kitchen,Prep,3,2,1,0.0
R004,2025-03-13,11,Cashier,Grill,2,2,0,0.0
R004,2025-03-13,11,Delivery,Grill,1,1,0,0.0
R004,2025-03-13,12,FOH,Pass,3,2,1,0.0
R004,2025-03-13,12,Kitchen,Grill,4,5,0,0.6291067568969936
R004,2025-03-13,12,Cashier,Pass,2,1,1,0.0
R004,2025-03-13,12,Delivery,Grill,2,1,1,0.0
R004,2025-03-13,13,FOH,Pass,3,4,0,0.6186590395624231
R004,2025-03-13,13,Kitchen,Dining,4,4,0,0.0
R004,2025-03-13,13,Cashier,Grill,2,1,1,0.0
R004,2025-03-13,13,Delivery,Pass,2,3,0,1.44670333657602
R004,2025-03-13,14,FOH,Pass,3,4,0,0.5559297030039025
R004,2025-03-13,14,Kitchen,Grill,3,3,0,0.0
R004,2025-03-13,14,Cashier,Pass,2,2,0,0.0
R004,2025-03-13,14,Delivery,Prep,1,1,0,0.0
R004,2025-03-13,15,FOH,Prep,2,2,0,0.0
R004,2025-03-13,15,Kitchen,Dining,3,3,0,0.0
R004,2025-03-13,15,Cashier,Pass,1,1,0,0.0
R004,2025-03-13,15,Delivery,Prep,1,1,0,0.0
R004,2025-03-13,16,FOH,Prep,1,1,0,0.0
R004,2025-03-13,16,Kitchen,Pass,2,2,0,0.0
R004,2025-03-13,16,Cashier,Dining,1,1,0,0.0
R004,2025-03-13,16,Delivery,Dining,1,2,0,0.8404404983583532
R004,2025-03-13,17,FOH,Dining,1,2,0,0.22370672758528354
R004,2025-03-13,17,Kitchen,Prep,1,1,0,0.0
R004,2025-03-13,17,Cashier,Pass,1,1,0,0.0
R004,2025-03-13,17,Delivery,Dining,1,2,0,0.4617230863670545
R004,2025-03-13,18,FOH,Pass,2,2,0,0.0
R004,2025-03-13,18,Kitchen,Pass,2,3,0,1.2794317503456565
R004,2025-03-13,18,Cashier,Prep,1,1,0,0.0
R004,2025-03-13,18,Delivery,Dining,1,2,0,1.352369484972733
R004,2025-03-13,19,FOH,Dining,2,2,0,0.0
R004,2025-03-13,19,Kitchen,Pass,2,1,1,0.0
R004,2025-03-13,19,Cashier,Grill,1,1,0,0.0
R004,2025-03-13,19,Delivery,Grill,1,1,0,0.0
R004,2025-03-13,20,FOH,Grill,3,3,0,0.0
R004,2025-03-13,20,Kitchen,Pass,3,4,0,0.7268503437901797
R004,2025-03-13,20,Cashier,Pass,2,2,0,0.0
R004,2025-03-13,20,Delivery,Grill,1,2,0,0.7265868333280014
R004,2025-03-13,21,FOH,Grill,2,1,1,0.0
R004,2025-03-13,21,Kitchen,Pass,3,3,0,0.0
R004,2025-03-13,21,Cashier,Pass,2,1,1,0.0
R004,2025-03-13,21,Delivery,Grill,1,1,0,0.0
R004,2025-03-13,22,FOH,Grill,1,2,0,1.4848622636363515
R004,2025-03-13,22,Kitchen,Grill,2,1,1,0.0
R004,2025-03-13,22,Cashier,Pass,1,1,0,0.0
R004,2025-03-13,22,Delivery,Grill,1,2,0,0.6663504406973881
R004,2025-03-14,8,FOH,Pass,1,2,0,1.272674927991159
R004,2025-03-14,8,Kitchen,Grill,1,2,0,0.4785694954964095
R004,2025-03-14,8,Cashier,Dining,1,1,0,0.0
R004,2025-03-14,8,Delivery,Dining,1,1,0,0.0
R004,2025-03-14,9,FOH,Dining,1,2,0,1.4690764107209837
R004,2025-03-14,9,Kitchen,Pass,2,1,1,0.0
R004,2025-03-14,9,Cashier,Pass,1,1,0,0.0
R004,2025-03-14,9,Delivery,Grill,1,1,0,0.0
R004,2025-03-14,10,FOH,Pass,2,2,0,0.0
R004,2025-03-14,10,Kitchen,Prep,2,2,0,0.0
R004,2025-03-14,10,Cashier,Grill,1,1,0,0.0
R004,2025-03-14,10,Delivery,Dining,1,2,0,0.06882284134887506
R004,2025-03-14,11,FOH,Grill,4,3,1,0.0
R004,2025-03-14,11,Kitchen,Dining,4,5,0,1.4324302228855958
R004,2025-03-14,11,Cashier,Pass,2,1,1,0.0
R004,2025-03-14,11,Delivery,Pass,2,3,0,0.10024132279580394
R004,2025-03-14,12,FOH,Grill,6,5,1,0.0
R004,2025-03-14,12,Kitchen,Grill,7,7,0,0.0
R004,2025-03-14,12,Cashier,Grill,4,3,1,0.0
R004,2025-03-14,12,Delivery,Dining,3,2,1,0.0
R004,2025-03-14,13,FOH,Prep,5,5,0,0.0
R004,2025-03-14,13,Kitchen,Prep,6,6,0,0.0
R004,2025-03-14,13,Cashier,Grill,3,3,0,0.0
R004,2025-03-14,13,Delivery,Grill,2,1,1,0.0
R004,2025-03-14,14,FOH,Grill,6,7,0,0.34692684567464405
R004,2025-03-14,14,Kitchen,Dining,8,8,0,0.0
R004,2025-03-14,14,Cashier,Pass,4,4,0,0.0
R004,2025-03-14,14,Delivery,Grill,3,3,0,0.0
R004,2025-03-14,15,FOH,Dining,3,4,0,0.3583764317036345
R004,2025-03-14,15,Kitchen,Prep,4,3,1,0.0
R004,2025-03-14,15,Cashier,Prep,2,2,0,0.0
R004,2025-03-14,15,Delivery,Prep,2,1,1,0.0
R004,2025-03-14,16,FOH,Pass,3,3,0,0.0
R004,2025-03-14,16,Kitchen,Pass,3,2,1,0.0
R004,2025-03-14,16,Cashier,Dining,2,2,0,0.0
R004,2025-03-14,16,Delivery,Prep,1,1,0,0.0
R004,2025-03-14,17,FOH,Grill,2,3,0,1.0444965079859967
R004,2025-03-14,17,Kitchen,Pass,2,3,0,1.2156160262750673
R004,2025-03-14,17,Cashier,Dining,1,1,0,0.0
R004,2025-03-14,17,Delivery,Dining,1,1,0,0.0
R004,2025-03-14,18,FOH,Pass,2,1,1,0.0
R004,2025-03-14,18,Kitchen,Dining,3,2,1,0.0
R004,2025-03-14,18,Cashier,Prep,1,1,0,0.0
R004,2025-03-14,18,Delivery,Pass,1,1,0,0.0
R004,2025-03-14,19,FOH,Prep,4,5,0,1.1616085545899908
R004,2025-03-14,19,Kitchen,Dining,5,5,0,0.0
R004,2025-03-14,19,Cashier,Grill,3,3,0,0.0
R004,2025-03-14,19,Delivery,Grill,2,3,0,0.9745050982331045
R004,2025-03-14,20,FOH,Prep,4,5,0,0.3004281811466878
R004,2025-03-14,20,Kitchen,Prep,5,6,0,1.0783809830244397
R004,2025-03-14,20,Cashier,Pass,3,3,0,0.0
R004,2025-03-14,20,Delivery,Dining,2,2,0,0.0
R004,2025-03-14,21,FOH,Prep,3,3,0,0.0
R004,2025-03-14,21,Kitchen,Dining,4,5,0,0.5660552187543009
R004,2025-03-14,21,Cashier,Grill,2,2,0,0.0
R004,2025-03-14,21,Delivery,Dining,2,2,0,0.0
R004,2025-03-14,22,FOH,Prep,2,1,1,0.0
R004,2025-03-14,22,Kitchen,Dining,2,2,0,0.0
R004,2025-03-14,22,Cashier,Grill,1,1,0,0.0
R004,2025-03-14,22,Delivery,Dining,1,1,0,0.0
R004,2025-03-15,8,FOH,Dining,1,1,0,0.0
R004,2025-03-15,8,Kitchen,Pass,1,2,0,1.1642173913741771
R004,2025-03-15,8,Cashier,Pass,1,2,0,1.2718225004942427
R004,2025-03-15,8,Delivery,Pass,1,2,0,0.5104776609794248
R004,2025-03-15,9,FOH,Prep,1,2,0,0.2176939341703003
R004,2025-03-15,9,Kitchen,Grill,1,1,0,0.0
R004,2025-03-15,9,Cashier,Grill,1,2,0,1.0412145562127093
R004,2025-03-15,9,Delivery,Prep,1,1,0,0.0
R004,2025-03-15,10,FOH,Grill,2,1,1,0.0
R004,2025-03-15,10,Kitchen,Dining,2,1,1,0.0
R004,2025-03-15,10,Cashier,Prep,1,1,0,0.0
R004,2025-03-15,10,Delivery,Grill,1,1,0,0.0
R004,2025-03-15,11,FOH,Pass,4,5,0,0.8776163175979916
R004,2025-03-15,11,Kitchen,Grill,4,5,0,1.1177174935482337
R004,2025-03-15,11,Cashier,Dining,2,3,0,1.1027802687348334
R004,2025-03-15,11,Delivery,Grill,2,1,1,0.0
R004,2025-03-15,12,FOH,Grill,4,3,1,0.0
R004,2025-03-15,12,Kitchen,Dining,5,6,0,1.3218761375644716
R004,2025-03-15,12,Cashier,Pass,3,2,1,0.0
R004,2025-03-15,12,Delivery,Prep,2,2,0,0.0
R004,2025-03-15,13,FOH,Grill,5,5,0,0.0
R004,2025-03-15,13,Kitchen,Pass,6,5,1,0.0
R004,2025-03-15,13,Cashier,Pass,3,4,0,0.502726005733387
R004,2025-03-15,13,Delivery,Grill,2,1,1,0.0
R004,2025-03-15,14,FOH,Dining,4,4,0,0.0
R004,2025-03-15,14,Kitchen,Grill,5,6,0,0.16334701912545996
R004,2025-03-15,14,Cashier,Pass,3,2,1,0.0
R004,2025-03-15,14,Delivery,Prep,2,1,1,0.0
R004,2025-03-15,15,FOH,Grill,3,2,1,0.0
R004,2025-03-15,15,Kitchen,Dining,3,3,0,0.0
R004,2025-03-15,15,Cashier,Grill,2,1,1,0.0
R004,2025-03-15,15,Delivery,Dining,1,1,0,0.0
R004,2025-03-15,16,FOH,Prep,2,2,0,0.0
