restaurant_id,date,hour,day_of_week,is_weekend,weather_type,rain_mm,temperature_c,promo_type,event_type,expected_covers,actual_covers,prediction_error
R005,2025-01-21,16,1,0,Storm,28.71,29.3,HappyHour,None,21,16,-5
R005,2025-01-21,17,1,0,Storm,28.71,29.3,HappyHour,None,16,17,1
R005,2025-01-21,18,1,0,Storm,28.71,29.3,HappyHour,None,21,21,0
R005,2025-01-21,19,1,0,Storm,28.71,29.3,HappyHour,None,32,40,8
R005,2025-01-21,20,1,0,Storm,28.71,29.3,HappyHour,None,38,37,-1
R005,2025-01-21,21,1,0,Storm,28.71,29.3,HappyHour,None,31,37,6
R005,2025-01-21,22,1,0,Storm,28.71,29.3,HappyHour,None,17,17,0
R005,2025-01-22,8,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,7,8,1
R005,2025-01-22,9,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,17,14,-3
R005,2025-01-22,10,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,33,33,0
R005,2025-01-22,11,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,55,58,3
R005,2025-01-22,12,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,73,75,2
R005,2025-01-22,13,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,81,68,-13
R005,2025-01-22,14,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,73,85,12
R005,2025-01-22,15,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,55,56,1
R005,2025-01-22,16,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,36,46,10
R005,2025-01-22,17,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,27,31,4
R005,2025-01-22,18,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,35,42,7
R005,2025-01-22,19,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,55,66,11
R005,2025-01-22,20,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,65,80,15
R005,2025-01-22,21,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,53,56,3
R005,2025-01-22,22,2,0,Cloudy,1.78,24.5,WeekendDeal,LocalEvent,28,25,-3
R005,2025-01-23,8,3,0,Cloudy,1.39,20.9,HappyHour,None,6,4,-2
R005,2025-01-23,9,3,0,Cloudy,1.39,20.9,HappyHour,None,15,15,0
R005,2025-01-23,10,3,0,Cloudy,1.39,20.9,HappyHour,None,30,30,0
R005,2025-01-23,11,3,0,Cloudy,1.39,20.9,HappyHour,None,49,47,-2
R005,2025-01-23,12,3,0,Cloudy,1.39,20.9,HappyHour,None,66,67,1
R005,2025-01-23,13,3,0,Cloudy,1.39,20.9,HappyHour,None,73,75,2
R005,2025-01-23,14,3,0,Cloudy,1.39,20.9,HappyHour,None,66,65,-1
R005,2025-01-23,15,3,0,Cloudy,1.39,20.9,HappyHour,None,49,50,1
R005,2025-01-23,16,3,0,Cloudy,1.39,20.9,HappyHour,None,32,35,3
R005,2025-01-23,17,3,0,Cloudy,1.39,20.9,HappyHour,None,24,27,3
R005,2025-01-23,18,3,0,Cloudy,1.39,20.9,HappyHour,None,32,40,8
R005,2025-01-23,19,3,0,Cloudy,1.39,20.9,HappyHour,None,49,38,-11
R005,2025-01-23,20,3,0,Cloudy,1.39,20.9,HappyHour,None,59,60,1
R005,2025-01-23,21,3,0,Cloudy,1.39,20.9,HappyHour,None,47,58,11
R005,2025-01-23,22,3,0,Cloudy,1.39,20.9,HappyHour,None,25,23,-2
R005,2025-01-24,8,4,0,Clear,1.25,26.3,None,LocalEvent,6,4,-2
R005,2025-01-24,9,4,0,Clear,1.25,26.3,None,LocalEvent,15,15,0
R005,2025-01-24,10,4,0,Clear,1.25,26.3,None,LocalEvent,30,29,-1
R005,2025-01-24,11,4,0,Clear,1.25,26.3,None,LocalEvent,49,48,-1
R005,2025-01-24,12,4,0,Clear,1.25,26.3,None,LocalEvent,65,68,3
R005,2025-01-24,13,4,0,Clear,1.25,26.3,None,LocalEvent,72,75,3
R005,2025-01-24,14,4,0,Clear,1.25,26.3,None,LocalEvent,65,56,-9
R005,2025-01-24,15,4,0,Clear,1.25,26.3,None,LocalEvent,49,62,13
R005,2025-01-24,16,4,0,Clear,1.25,26.3,None,LocalEvent,32,33,1
R005,2025-01-24,17,4,0,Clear,1.25,26.3,None,LocalEvent,24,22,-2
R005,2025-01-24,18,4,0,Clear,1.25,26.3,None,LocalEvent,31,29,-2
R005,2025-01-24,19,4,0,Clear,1.25,26.3,None,LocalEvent,49,55,6
R005,2025-01-24,20,4,0,Clear,1.25,26.3,None,LocalEvent,58,68,10
R005,2025-01-24,21,4,0,Clear,1.25,26.3,None,LocalEvent,47,43,-4
R005,2025-01-24,22,4,0,Clear,1.25,26.3,None,LocalEvent,25,24,-1
R005,2025-01-25,8,5,1,Rain,12.54,29.6,None,SportsMatch,6,4,-2
R005,2025-01-25,9,5,1,Rain,12.54,29.6,None,SportsMatch,14,15,1
R005,2025-01-25,10,5,1,Rain,12.54,29.6,None,SportsMatch,28,28,0
R005,2025-01-25,11,5,1,Rain,12.54,29.6,None,SportsMatch,46,57,11
R005,2025-01-25,12,5,1,Rain,12.54,29.6,None,SportsMatch,61,58,-3
R005,2025-01-25,13,5,1,Rain,12.54,29.6,None,SportsMatch,67,61,-6
R005,2025-01-25,14,5,1,Rain,12.54,29.6,None,SportsMatch,61,77,16
R005,2025-01-25,15,5,1,Rain,12.54,29.6,None,SportsMatch,46,51,5
R005,2025-01-25,16,5,1,Rain,12.54,29.6,None,SportsMatch,30,24,-6
R005,2025-01-25,17,5,1,Rain,12.54,29.6,None,SportsMatch,23,23,0
R005,2025-01-25,18,5,1,Rain,12.54,29.6,None,SportsMatch,29,28,-1
R005,2025-01-25,19,5,1,Rain,12.54,29.6,None,SportsMatch,46,53,7
R005,2025-01-25,20,5,1,Rain,12.54,29.6,None,SportsMatch,54,52,-2
R005,2025-01-25,21,5,1,Rain,12.54,29.6,None,SportsMatch,44,46,2
R005,2025-01-25,22,5,1,Rain,12.54,29.6,None,SportsMatch,24,28,4
R005,2025-01-26,8,6,1,Rain,9.87,34.2,FestivalOffer,Festival,7,6,-1
R005,2025-01-26,9,6,1,Rain,9.87,34.2,FestivalOffer,Festival,18,16,-2
R005,2025-01-26,10,6,1,Rain,9.87,34.2,FestivalOffer,Festival,35,36,1
R005,2025-01-26,11,6,1,Rain,9.87,34.2,FestivalOffer,Festival,57,50,-7
R005,2025-01-26,12,6,1,Rain,9.87,34.2,FestivalOffer,Festival,76,69,-7
R005,2025-01-26,13,6,1,Rain,9.87,34.2,FestivalOffer,Festival,84,67,-17
R005,2025-01-26,14,6,1,Rain,9.87,34.2,FestivalOffer,Festival,76,68,-8
R005,2025-01-26,15,6,1,Rain,9.87,34.2,FestivalOffer,Festival,57,42,-15
R005,2025-01-26,16,6,1,Rain,9.87,34.2,FestivalOffer,Festival,37,37,0
R005,2025-01-26,17,6,1,Rain,9.87,34.2,FestivalOffer,Festival,28,27,-1
R005,2025-01-26,18,6,1,Rain,9.87,34.2,FestivalOffer,Festival,37,24,-13
R005,2025-01-26,19,6,1,Rain,9.87,34.2,FestivalOffer,Festival,57,64,7
R005,2025-01-26,20,6,1,Rain,9.87,34.2,FestivalOffer,Festival,68,56,-12
R005,2025-01-26,21,6,1,Rain,9.87,34.2,FestivalOffer,Festival,55,70,15
R005,2025-01-26,22,6,1,Rain,9.87,34.2,FestivalOffer,Festival,29,34,5
R005,2025-01-27,8,0,0,Storm,25.35,34.2,HappyHour,None,4,4,0
R005,2025-01-27,9,0,0,Storm,25.35,34.2,HappyHour,None,10,10,0
R005,2025-01-27,10,0,0,Storm,25.35,34.2,HappyHour,None,20,22,2
R005,2025-01-27,11,0,0,Storm,25.35,34.2,HappyHour,None,32,29,-3
R005,2025-01-27,12,0,0,Storm,25.35,34.2,HappyHour,None,43,33,-10
R005,2025-01-27,13,0,0,Storm,25.35,34.2,HappyHour,None,47,57,10
R005,2025-01-27,14,0,0,Storm,25.35,34.2,HappyHour,None,43,46,3
R005,2025-01-27,15,0,0,Storm,25.35,34.2,HappyHour,None,32,29,-3
R005,2025-01-27,16,0,0,Storm,25.35,34.2,HappyHour,None,21,22,1
R005,2025-01-27,17,0,0,Storm,25.35,34.2,HappyHour,None,16,15,-1
R005,2025-01-27,18,0,0,Storm,25.35,34.2,HappyHour,None,21,23,2
R005,2025-01-27,19,0,0,Storm,25.35,34.2,HappyHour,None,32,23,-9
R005,2025-01-27,20,0,0,Storm,25.35,34.2,HappyHour,None,38,40,2
R005,2025-01-27,21,0,0,Storm,25.35,34.2,HappyHour,None,31,27,-4
R005,2025-01-27,22,0,0,Storm,25.35,34.2,HappyHour,None,17,17,0
R005,2025-01-28,8,1,0,Storm,27.42,35.2,None,None,4,2,-2
R005,2025-01-28,9,1,0,Storm,27.42,35.2,None,None,9,11,2
R005,2025-01-28,10,1,0,Storm,27.42,35.2,None,None,18,23,5
R005,2025-01-28,11,1,0,Storm,27.42,35.2,None,None,30,30,0
R005,2025-01-28,12,1,0,Storm,27.42,35.2,None,None,40,31,-9
R005,2025-01-28,13,1,0,Storm,27.42,35.2,None,None,44,47,3
R005,2025-01-28,14,1,0,Storm,27.42,35.2,None,None,40,39,-1
R005,2025-01-28,15,1,0,Storm,27.42,35.2,None,None,30,28,-2
R005,2025-01-28,16,1,0,Storm,27.42,35.2,None,None,19,19,0
R005,2025-01-28,17,1,0,Storm,27.42,35.2,None,None,15,16,1
R005,2025-01-28,18,1,0,Storm,27.42,35.2,None,None,19,14,-5
R005,2025-01-28,19,1,0,Storm,27.42,35.2,None,None,30,29,-1
R005,2025-01-28,20,1,0,Storm,27.42,35.2,None,None,35,36,1
R005,2025-01-28,21,1,0,Storm,27.42,35.2,None,None,29,23,-6
R005,2025-01-28,22,1,0,Storm,27.42,35.2,None,None,15,13,-2
R005,2025-01-29,8,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,7,6,-1
R005,2025-01-29,9,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,16,18,2
R005,2025-01-29,10,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,32,34,2
R005,2025-01-29,11,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,53,45,-8
R005,2025-01-29,12,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,70,82,12
R005,2025-01-29,13,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,78,73,-5
R005,2025-01-29,14,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,71,68,-3
R005,2025-01-29,15,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,53,62,9
R005,2025-01-29,16,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,35,48,13
R005,2025-01-29,17,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,26,33,7
R005,2025-01-29,18,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,34,40,6
R005,2025-01-29,19,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,53,41,-12
R005,2025-01-29,20,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,63,63,0
R005,2025-01-29,21,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,51,36,-15
R005,2025-01-29,22,2,0,Clear,4.82,28.3,HappyHour,LocalEvent,27,32,5
R005,2025-01-30,8,3,0,Cloudy,1.48,21.0,WeekendDeal,None,7,10,3
R005,2025-01-30,9,3,0,Cloudy,1.48,21.0,WeekendDeal,None,16,14,-2
R005,2025-01-30,10,3,0,Cloudy,1.48,21.0,WeekendDeal,None,31,34,3
R005,2025-01-30,11,3,0,Cloudy,1.48,21.0,WeekendDeal,None,51,55,4
R005,2025-01-30,12,3,0,Cloudy,1.48,21.0,WeekendDeal,None,68,60,-8
R005,2025-01-30,13,3,0,Cloudy,1.48,21.0,WeekendDeal,None,75,61,-14
R005,2025-01-30,14,3,0,Cloudy,1.48,21.0,WeekendDeal,None,68,55,-13
R005,2025-01-30,15,3,0,Cloudy,1.48,21.0,WeekendDeal,None,51,42,-9
R005,2025-01-30,16,3,0,Cloudy,1.48,21.0,WeekendDeal,None,33,41,8
R005,2025-01-30,17,3,0,Cloudy,1.48,21.0,WeekendDeal,None,25,18,-7
R005,2025-01-30,18,3,0,Cloudy,1.48,21.0,WeekendDeal,None,33,25,-8
R005,2025-01-30,19,3,0,Cloudy,1.48,21.0,WeekendDeal,None,51,55,4
R005,2025-01-30,20,3,0,Cloudy,1.48,21.0,WeekendDeal,None,61,59,-2
R005,2025-01-30,21,3,0,Cloudy,1.48,21.0,WeekendDeal,None,49,45,-4
R005,2025-01-30,22,3,0,Cloudy,1.48,21.0,WeekendDeal,None,26,24,-2
R005,2025-01-31,8,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,5,2,-3
R005,2025-01-31,9,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,11,8,-3
R005,2025-01-31,10,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,22,20,-2
R005,2025-01-31,11,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,36,23,-13
R005,2025-01-31,12,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,48,50,2
R005,2025-01-31,13,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,53,54,1
R005,2025-01-31,14,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,48,44,-4
R005,2025-01-31,15,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,36,35,-1
R005,2025-01-31,16,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,24,29,5
R005,2025-01-31,17,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,18,17,-1
R005,2025-01-31,18,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,23,25,2
R005,2025-01-31,19,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,36,43,7
R005,2025-01-31,20,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,43,43,0
R005,2025-01-31,21,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,35,40,5
R005,2025-01-31,22,4,0,Storm,0.27,21.2,WeekendDeal,SportsMatch,19,26,7
R005,2025-02-01,8,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,5,5,0
R005,2025-02-01,9,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,13,12,-1
R005,2025-02-01,10,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,26,34,8
R005,2025-02-01,11,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,42,42,0
R005,2025-02-01,12,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,56,54,-2
R005,2025-02-01,13,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,62,57,-5
R005,2025-02-01,14,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,56,61,5
R005,2025-02-01,15,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,42,48,6
R005,2025-02-01,16,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,27,32,5
R005,2025-02-01,17,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,21,25,4
R005,2025-02-01,18,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,27,21,-6
R005,2025-02-01,19,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,42,44,2
R005,2025-02-01,20,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,50,52,2
R005,2025-02-01,21,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,40,44,4
R005,2025-02-01,22,5,1,Storm,12.0,22.3,WeekendDeal,LocalEvent,22,21,-1
R005,2025-02-02,8,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,6,6,0
R005,2025-02-02,9,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,14,13,-1
R005,2025-02-02,10,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,28,18,-10
R005,2025-02-02,11,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,45,49,4
R005,2025-02-02,12,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,60,70,10
R005,2025-02-02,13,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,66,65,-1
R005,2025-02-02,14,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,60,69,9
R005,2025-02-02,15,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,45,42,-3
R005,2025-02-02,16,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,29,19,-10
R005,2025-02-02,17,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,22,19,-3
R005,2025-02-02,18,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,29,21,-8
R005,2025-02-02,19,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,45,44,-1
R005,2025-02-02,20,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,54,51,-3
R005,2025-02-02,21,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,43,44,1
R005,2025-02-02,22,6,1,Storm,8.29,26.8,FestivalOffer,SportsMatch,23,21,-2
R005,2025-02-03,8,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,5,9,4
R005,2025-02-03,9,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,13,11,-2
R005,2025-02-03,10,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,26,22,-4
R005,2025-02-03,11,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,43,59,16
R005,2025-02-03,12,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,57,60,3
R005,2025-02-03,13,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,63,65,2
R005,2025-02-03,14,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,57,52,-5
R005,2025-02-03,15,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,43,46,3
R005,2025-02-03,16,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,28,33,5
R005,2025-02-03,17,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,21,22,1
R005,2025-02-03,18,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,27,24,-3
R005,2025-02-03,19,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,43,45,2
R005,2025-02-03,20,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,51,50,-1
R005,2025-02-03,21,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,41,45,4
R005,2025-02-03,22,0,0,Rain,6.53,31.3,WeekendDeal,LocalEvent,22,23,1
R005,2025-02-04,8,1,0,Storm,28.6,32.6,HappyHour,Festival,5,7,2
R005,2025-02-04,9,1,0,Storm,28.6,32.6,HappyHour,Festival,11,14,3
R005,2025-02-04,10,1,0,Storm,28.6,32.6,HappyHour,Festival,23,29,6
R005,2025-02-04,11,1,0,Storm,28.6,32.6,HappyHour,Festival,37,47,10
R005,2025-02-04,12,1,0,Storm,28.6,32.6,HappyHour,Festival,49,44,-5
R005,2025-02-04,13,1,0,Storm,28.6,32.6,HappyHour,Festival,54,51,-3
R005,2025-02-04,14,1,0,Storm,28.6,32.6,HappyHour,Festival,49,57,8
R005,2025-02-04,15,1,0,Storm,28.6,32.6,HappyHour,Festival,37,33,-4
R005,2025-02-04,16,1,0,Storm,28.6,32.6,HappyHour,Festival,24,22,-2
R005,2025-02-04,17,1,0,Storm,28.6,32.6,HappyHour,Festival,18,22,4
R005,2025-02-04,18,1,0,Storm,28.6,32.6,HappyHour,Festival,24,25,1
R005,2025-02-04,19,1,0,Storm,28.6,32.6,HappyHour,Festival,37,44,7
R005,2025-02-04,20,1,0,Storm,28.6,32.6,HappyHour,Festival,44,32,-12
R005,2025-02-04,21,1,0,Storm,28.6,32.6,HappyHour,Festival,35,32,-3
R005,2025-02-04,22,1,0,Storm,28.6,32.6,HappyHour,Festival,19,17,-2
R005,2025-02-05,8,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,6,3,-3
R005,2025-02-05,9,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,13,11,-2
R005,2025-02-05,10,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,27,23,-4
R005,2025-02-05,11,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,43,40,-3
R005,2025-02-05,12,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,58,64,6
R005,2025-02-05,13,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,64,55,-9
R005,2025-02-05,14,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,58,49,-9
R005,2025-02-05,15,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,44,50,6
R005,2025-02-05,16,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,28,28,0
R005,2025-02-05,17,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,21,23,2
R005,2025-02-05,18,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,28,18,-10
R005,2025-02-05,19,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,44,35,-9
R005,2025-02-05,20,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,52,57,5
R005,2025-02-05,21,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,42,51,9
R005,2025-02-05,22,2,0,Rain,4.21,30.5,WeekendDeal,SportsMatch,22,23,1
R005,2025-02-06,8,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,7,5,-2
R005,2025-02-06,9,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,17,17,0
R005,2025-02-06,10,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,33,23,-10
R005,2025-02-06,11,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,55,68,13
R005,2025-02-06,12,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,73,82,9
R005,2025-02-06,13,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,81,102,21
R005,2025-02-06,14,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,73,63,-10
R005,2025-02-06,15,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,55,72,17
R005,2025-02-06,16,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,36,45,9
R005,2025-02-06,17,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,27,37,10
R005,2025-02-06,18,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,35,21,-14
R005,2025-02-06,19,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,55,60,5
R005,2025-02-06,20,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,65,73,8
R005,2025-02-06,21,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,53,63,10
R005,2025-02-06,22,3,0,Clear,0.16,31.3,WeekendDeal,LocalEvent,28,33,5
R005,2025-02-07,8,4,0,Clear,0.65,37.8,HappyHour,None,6,4,-2
R005,2025-02-07,9,4,0,Clear,0.65,37.8,HappyHour,None,15,17,2
R005,2025-02-07,10,4,0,Clear,0.65,37.8,HappyHour,None,30,28,-2
R005,2025-02-07,11,4,0,Clear,0.65,37.8,HappyHour,None,49,50,1
R005,2025-02-07,12,4,0,Clear,0.65,37.8,HappyHour,None,66,69,3
R005,2025-02-07,13,4,0,Clear,0.65,37.8,HappyHour,None,73,84,11
R005,2025-02-07,14,4,0,Clear,0.65,37.8,HappyHour,None,66,50,-16
R005,2025-02-07,15,4,0,Clear,0.65,37.8,HappyHour,None,49,61,12
R005,2025-02-07,16,4,0,Clear,0.65,37.8,HappyHour,None,32,30,-2
R005,2025-02-07,17,4,0,Clear,0.65,37.8,HappyHour,None,24,26,2
R005,2025-02-07,18,4,0,Clear,0.65,37.8,HappyHour,None,32,31,-1
R005,2025-02-07,19,4,0,Clear,0.65,37.8,HappyHour,None,49,41,-8
R005,2025-02-07,20,4,0,Clear,0.65,37.8,HappyHour,None,59,49,-10
R005,2025-02-07,21,4,0,Clear,0.65,37.8,HappyHour,None,47,55,8
R005,2025-02-07,22,4,0,Clear,0.65,37.8,HappyHour,None,25,21,-4
R005,2025-02-08,8,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,5,4,-1
R005,2025-02-08,9,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,13,12,-1
R005,2025-02-08,10,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,25,20,-5
R005,2025-02-08,11,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,41,41,0
R005,2025-02-08,12,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,55,54,-1
R005,2025-02-08,13,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,61,54,-7
R005,2025-02-08,14,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,55,33,-22
R005,2025-02-08,15,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,41,40,-1
R005,2025-02-08,16,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,27,27,0
R005,2025-02-08,17,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,20,19,-1
R005,2025-02-08,18,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,27,29,2
R005,2025-02-08,19,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,41,39,-2
R005,2025-02-08,20,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,49,41,-8
R005,2025-02-08,21,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,40,39,-1
R005,2025-02-08,22,5,1,Storm,7.45,33.4,HappyHour,SportsMatch,21,22,1
R005,2025-02-09,8,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,8,11,3
R005,2025-02-09,9,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,20,19,-1
R005,2025-02-09,10,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,39,45,6
R005,2025-02-09,11,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,63,69,6
R005,2025-02-09,12,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,85,89,4
R005,2025-02-09,13,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,93,82,-11
R005,2025-02-09,14,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,85,73,-12
R005,2025-02-09,15,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,64,68,4
R005,2025-02-09,16,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,41,30,-11
R005,2025-02-09,17,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,31,23,-8
R005,2025-02-09,18,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,41,42,1
R005,2025-02-09,19,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,63,62,-1
R005,2025-02-09,20,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,75,91,16
R005,2025-02-09,21,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,61,56,-5
R005,2025-02-09,22,6,1,Cloudy,3.64,32.8,HappyHour,SportsMatch,33,35,2
R005,2025-02-10,8,0,0,Clear,0.05,32.2,HappyHour,LocalEvent,7,7,0
R005,2025-02-10,9,0,0,Clear,0.05,32.2,HappyHour,LocalEvent,16,18,2
R005,2025-02-10,10,0,0,Clear,0.05,32.2,HappyHour,LocalEvent,32,37,5
R005,2025-02-10,11,0,0,Clear,0.05,32.2,HappyHour,LocalEvent,53,43,-10
R005,2025-02-10,12,0,0,Clear,0.05,32.2,HappyHour,LocalEvent,70,58,-12
R005,2025-02-10,13,0,0,Clear,0.05,32.2,HappyHour,LocalEvent,78,101,23
R005,2025-02-10,14,0,0,Clear,0.05,32.2,HappyHour,LocalEvent,71,71,0
